0. particle | coordinate X:-413.446409 | velocity_X: -27.727629 | force_X: -1.386152
1. particle | coordinate X:-370.628243 | velocity_X: -28.676688 | force_X: -1.379714
0. particle | coordinate X:-413.723824 | velocity_X: -27.741496 | force_X: -1.386730
1. particle | coordinate X:-370.915148 | velocity_X: -28.690491 | force_X: -1.380256
0. particle | coordinate X:-414.001378 | velocity_X: -27.755370 | force_X: -1.387308
1. particle | coordinate X:-371.202191 | velocity_X: -28.704299 | force_X: -1.380798
0. particle | coordinate X:-414.279070 | velocity_X: -27.769248 | force_X: -1.387886
1. particle | coordinate X:-371.489372 | velocity_X: -28.718112 | force_X: -1.381340
0. particle | coordinate X:-414.556902 | velocity_X: -27.783133 | force_X: -1.388463
1. particle | coordinate X:-371.776692 | velocity_X: -28.731931 | force_X: -1.381882
0. particle | coordinate X:-414.834872 | velocity_X: -27.797023 | force_X: -1.389041
1. particle | coordinate X:-372.064149 | velocity_X: -28.745755 | force_X: -1.382423
0. particle | coordinate X:-415.112981 | velocity_X: -27.810920 | force_X: -1.389618
1. particle | coordinate X:-372.351745 | velocity_X: -28.759585 | force_X: -1.382965
0. particle | coordinate X:-415.391229 | velocity_X: -27.824822 | force_X: -1.390195
1. particle | coordinate X:-372.639479 | velocity_X: -28.773420 | force_X: -1.383506
0. particle | coordinate X:-415.669617 | velocity_X: -27.838729 | force_X: -1.390772
1. particle | coordinate X:-372.927352 | velocity_X: -28.787260 | force_X: -1.384047
0. particle | coordinate X:-415.948143 | velocity_X: -27.852643 | force_X: -1.391349
1. particle | coordinate X:-373.215363 | velocity_X: -28.801106 | force_X: -1.384588
0. particle | coordinate X:-416.226809 | velocity_X: -27.866562 | force_X: -1.391926
1. particle | coordinate X:-373.503512 | velocity_X: -28.814958 | force_X: -1.385129
0. particle | coordinate X:-416.505614 | velocity_X: -27.880487 | force_X: -1.392503
1. particle | coordinate X:-373.791801 | velocity_X: -28.828814 | force_X: -1.385670
0. particle | coordinate X:-416.784558 | velocity_X: -27.894418 | force_X: -1.393079
1. particle | coordinate X:-374.080227 | velocity_X: -28.842677 | force_X: -1.386250
0. particle | coordinate X:-417.063641 | velocity_X: -27.908354 | force_X: -1.393656
1. particle | coordinate X:-374.368793 | velocity_X: -28.856545 | force_X: -1.386831
0. particle | coordinate X:-417.342864 | velocity_X: -27.922297 | force_X: -1.394232
1. particle | coordinate X:-374.657497 | velocity_X: -28.870419 | force_X: -1.387411
0. particle | coordinate X:-417.622227 | velocity_X: -27.936245 | force_X: -1.394808
1. particle | coordinate X:-374.946340 | velocity_X: -28.884299 | force_X: -1.387991
0. particle | coordinate X:-417.901729 | velocity_X: -27.950199 | force_X: -1.395384
1. particle | coordinate X:-375.235322 | velocity_X: -28.898185 | force_X: -1.388570
0. particle | coordinate X:-418.181370 | velocity_X: -27.964158 | force_X: -1.395960
1. particle | coordinate X:-375.524443 | velocity_X: -28.912076 | force_X: -1.389150
0. particle | coordinate X:-418.461151 | velocity_X: -27.978124 | force_X: -1.396536
1. particle | coordinate X:-375.813702 | velocity_X: -28.925974 | force_X: -1.389730
0. particle | coordinate X:-418.741072 | velocity_X: -27.992095 | force_X: -1.397111
1. particle | coordinate X:-376.103101 | velocity_X: -28.939877 | force_X: -1.390309
0. particle | coordinate X:-419.021133 | velocity_X: -28.006072 | force_X: -1.397687
1. particle | coordinate X:-376.392639 | velocity_X: -28.953786 | force_X: -1.390888
0. particle | coordinate X:-419.301334 | velocity_X: -28.020054 | force_X: -1.398262
1. particle | coordinate X:-376.682316 | velocity_X: -28.967700 | force_X: -1.391467
0. particle | coordinate X:-419.581674 | velocity_X: -28.034043 | force_X: -1.398838
1. particle | coordinate X:-376.972132 | velocity_X: -28.981621 | force_X: -1.392046
0. particle | coordinate X:-419.862154 | velocity_X: -28.048037 | force_X: -1.399413
1. particle | coordinate X:-377.262088 | velocity_X: -28.995547 | force_X: -1.392625
0. particle | coordinate X:-420.142775 | velocity_X: -28.062037 | force_X: -1.399988
1. particle | coordinate X:-377.552182 | velocity_X: -29.009479 | force_X: -1.393204
0. particle | coordinate X:-420.423535 | velocity_X: -28.076042 | force_X: -1.400562
1. particle | coordinate X:-377.842417 | velocity_X: -29.023417 | force_X: -1.393783
0. particle | coordinate X:-420.704436 | velocity_X: -28.090054 | force_X: -1.401137
1. particle | coordinate X:-378.132790 | velocity_X: -29.037361 | force_X: -1.394361
0. particle | coordinate X:-420.985477 | velocity_X: -28.104071 | force_X: -1.401712
1. particle | coordinate X:-378.423303 | velocity_X: -29.051310 | force_X: -1.394940
0. particle | coordinate X:-421.266657 | velocity_X: -28.118094 | force_X: -1.402286
1. particle | coordinate X:-378.713956 | velocity_X: -29.065265 | force_X: -1.395518
0. particle | coordinate X:-421.547979 | velocity_X: -28.132122 | force_X: -1.402861
1. particle | coordinate X:-379.004748 | velocity_X: -29.079226 | force_X: -1.396096
0. particle | coordinate X:-421.829440 | velocity_X: -28.146157 | force_X: -1.403435
1. particle | coordinate X:-379.295680 | velocity_X: -29.093193 | force_X: -1.396674
0. particle | coordinate X:-422.111042 | velocity_X: -28.160197 | force_X: -1.404009
1. particle | coordinate X:-379.586752 | velocity_X: -29.107165 | force_X: -1.397252
0. particle | coordinate X:-422.392785 | velocity_X: -28.174242 | force_X: -1.404583
1. particle | coordinate X:-379.877963 | velocity_X: -29.121144 | force_X: -1.397830
0. particle | coordinate X:-422.674668 | velocity_X: -28.188294 | force_X: -1.405157
1. particle | coordinate X:-380.169315 | velocity_X: -29.135128 | force_X: -1.398407
0. particle | coordinate X:-422.956691 | velocity_X: -28.202351 | force_X: -1.405731
1. particle | coordinate X:-380.460806 | velocity_X: -29.149118 | force_X: -1.398985
0. particle | coordinate X:-423.238855 | velocity_X: -28.216414 | force_X: -1.406304
1. particle | coordinate X:-380.752437 | velocity_X: -29.163113 | force_X: -1.399562
0. particle | coordinate X:-423.521160 | velocity_X: -28.230483 | force_X: -1.406878
1. particle | coordinate X:-381.044208 | velocity_X: -29.177115 | force_X: -1.400140
0. particle | coordinate X:-423.803606 | velocity_X: -28.244558 | force_X: -1.407451
1. particle | coordinate X:-381.336119 | velocity_X: -29.191122 | force_X: -1.400717
0. particle | coordinate X:-424.086192 | velocity_X: -28.258638 | force_X: -1.408024
1. particle | coordinate X:-381.628171 | velocity_X: -29.205135 | force_X: -1.401294
0. particle | coordinate X:-424.368919 | velocity_X: -28.272724 | force_X: -1.408597
1. particle | coordinate X:-381.920362 | velocity_X: -29.219153 | force_X: -1.401871
0. particle | coordinate X:-424.651787 | velocity_X: -28.286816 | force_X: -1.409170
1. particle | coordinate X:-382.212694 | velocity_X: -29.233178 | force_X: -1.402447
0. particle | coordinate X:-424.934797 | velocity_X: -28.300913 | force_X: -1.409743
1. particle | coordinate X:-382.505166 | velocity_X: -29.247208 | force_X: -1.403024
0. particle | coordinate X:-425.217947 | velocity_X: -28.315016 | force_X: -1.410316
1. particle | coordinate X:-382.797778 | velocity_X: -29.261244 | force_X: -1.403601
0. particle | coordinate X:-425.501238 | velocity_X: -28.329125 | force_X: -1.410888
1. particle | coordinate X:-383.090531 | velocity_X: -29.275286 | force_X: -1.404177
0. particle | coordinate X:-425.784670 | velocity_X: -28.343240 | force_X: -1.411461
1. particle | coordinate X:-383.383425 | velocity_X: -29.289333 | force_X: -1.404753
0. particle | coordinate X:-426.068244 | velocity_X: -28.357360 | force_X: -1.412033
1. particle | coordinate X:-383.676458 | velocity_X: -29.303387 | force_X: -1.405329
0. particle | coordinate X:-426.351959 | velocity_X: -28.371486 | force_X: -1.412605
1. particle | coordinate X:-383.969633 | velocity_X: -29.317446 | force_X: -1.405905
0. particle | coordinate X:-426.635815 | velocity_X: -28.385618 | force_X: -1.413177
1. particle | coordinate X:-384.262948 | velocity_X: -29.331511 | force_X: -1.406481
0. particle | coordinate X:-426.919813 | velocity_X: -28.399755 | force_X: -1.413749
1. particle | coordinate X:-384.556404 | velocity_X: -29.345581 | force_X: -1.407057
0. particle | coordinate X:-427.203952 | velocity_X: -28.413899 | force_X: -1.414321
1. particle | coordinate X:-384.850000 | velocity_X: -29.359657 | force_X: -1.407633
0. particle | coordinate X:-427.488232 | velocity_X: -28.428047 | force_X: -1.414893
1. particle | coordinate X:-385.143738 | velocity_X: -29.373740 | force_X: -1.408208
0. particle | coordinate X:-427.772654 | velocity_X: -28.442202 | force_X: -1.415464
1. particle | coordinate X:-385.437616 | velocity_X: -29.387827 | force_X: -1.408784
0. particle | coordinate X:-428.057218 | velocity_X: -28.456362 | force_X: -1.416036
1. particle | coordinate X:-385.731635 | velocity_X: -29.401921 | force_X: -1.409359
0. particle | coordinate X:-428.341923 | velocity_X: -28.470528 | force_X: -1.416607
1. particle | coordinate X:-386.025795 | velocity_X: -29.416020 | force_X: -1.409934
0. particle | coordinate X:-428.626770 | velocity_X: -28.484700 | force_X: -1.417178
1. particle | coordinate X:-386.320097 | velocity_X: -29.430125 | force_X: -1.410509
0. particle | coordinate X:-428.911759 | velocity_X: -28.498878 | force_X: -1.417749
1. particle | coordinate X:-386.614539 | velocity_X: -29.444236 | force_X: -1.411084
0. particle | coordinate X:-429.196889 | velocity_X: -28.513061 | force_X: -1.418320
1. particle | coordinate X:-386.909123 | velocity_X: -29.458353 | force_X: -1.411659
0. particle | coordinate X:-429.482162 | velocity_X: -28.527250 | force_X: -1.418891
1. particle | coordinate X:-387.203847 | velocity_X: -29.472475 | force_X: -1.412233
0. particle | coordinate X:-429.767576 | velocity_X: -28.541444 | force_X: -1.419461
1. particle | coordinate X:-387.498713 | velocity_X: -29.486603 | force_X: -1.412808
0. particle | coordinate X:-430.053133 | velocity_X: -28.555645 | force_X: -1.420032
1. particle | coordinate X:-387.793721 | velocity_X: -29.500737 | force_X: -1.413382
0. particle | coordinate X:-430.338831 | velocity_X: -28.569851 | force_X: -1.420602
1. particle | coordinate X:-388.088870 | velocity_X: -29.514877 | force_X: -1.413956
0. particle | coordinate X:-430.624672 | velocity_X: -28.584063 | force_X: -1.421173
1. particle | coordinate X:-388.384160 | velocity_X: -29.529022 | force_X: -1.414530
0. particle | coordinate X:-430.910655 | velocity_X: -28.598280 | force_X: -1.421743
1. particle | coordinate X:-388.679592 | velocity_X: -29.543173 | force_X: -1.415104
0. particle | coordinate X:-431.196780 | velocity_X: -28.612503 | force_X: -1.422313
1. particle | coordinate X:-388.975165 | velocity_X: -29.557330 | force_X: -1.415678
0. particle | coordinate X:-431.483047 | velocity_X: -28.626732 | force_X: -1.422883
1. particle | coordinate X:-389.270880 | velocity_X: -29.571492 | force_X: -1.416252
0. particle | coordinate X:-431.769457 | velocity_X: -28.640966 | force_X: -1.423452
1. particle | coordinate X:-389.566736 | velocity_X: -29.585661 | force_X: -1.416826
0. particle | coordinate X:-432.056009 | velocity_X: -28.655207 | force_X: -1.424022
1. particle | coordinate X:-389.862735 | velocity_X: -29.599835 | force_X: -1.417399
0. particle | coordinate X:-432.342703 | velocity_X: -28.669453 | force_X: -1.424591
1. particle | coordinate X:-390.158875 | velocity_X: -29.614014 | force_X: -1.417973
0. particle | coordinate X:-432.629540 | velocity_X: -28.683704 | force_X: -1.425161
1. particle | coordinate X:-390.455157 | velocity_X: -29.628200 | force_X: -1.418546
0. particle | coordinate X:-432.916520 | velocity_X: -28.697961 | force_X: -1.425730
1. particle | coordinate X:-390.751581 | velocity_X: -29.642391 | force_X: -1.419119
0. particle | coordinate X:-433.203642 | velocity_X: -28.712224 | force_X: -1.426299
1. particle | coordinate X:-391.048147 | velocity_X: -29.656588 | force_X: -1.419692
0. particle | coordinate X:-433.490907 | velocity_X: -28.726493 | force_X: -1.426868
1. particle | coordinate X:-391.344855 | velocity_X: -29.670790 | force_X: -1.420265
0. particle | coordinate X:-433.778315 | velocity_X: -28.740768 | force_X: -1.427437
1. particle | coordinate X:-391.641705 | velocity_X: -29.684999 | force_X: -1.420838
0. particle | coordinate X:-434.065865 | velocity_X: -28.755048 | force_X: -1.428006
1. particle | coordinate X:-391.938697 | velocity_X: -29.699213 | force_X: -1.421410
0. particle | coordinate X:-434.353559 | velocity_X: -28.769333 | force_X: -1.428574
1. particle | coordinate X:-392.235831 | velocity_X: -29.713433 | force_X: -1.421983
0. particle | coordinate X:-434.641395 | velocity_X: -28.783625 | force_X: -1.429143
1. particle | coordinate X:-392.533108 | velocity_X: -29.727658 | force_X: -1.422555
0. particle | coordinate X:-434.929374 | velocity_X: -28.797922 | force_X: -1.429711
1. particle | coordinate X:-392.830526 | velocity_X: -29.741890 | force_X: -1.423127
0. particle | coordinate X:-435.217496 | velocity_X: -28.812225 | force_X: -1.430279
1. particle | coordinate X:-393.128088 | velocity_X: -29.756127 | force_X: -1.423699
0. particle | coordinate X:-435.505762 | velocity_X: -28.826533 | force_X: -1.430848
1. particle | coordinate X:-393.425791 | velocity_X: -29.770369 | force_X: -1.424271
0. particle | coordinate X:-435.794170 | velocity_X: -28.840847 | force_X: -1.431416
1. particle | coordinate X:-393.723638 | velocity_X: -29.784618 | force_X: -1.424843
0. particle | coordinate X:-436.082722 | velocity_X: -28.855167 | force_X: -1.431983
1. particle | coordinate X:-394.021626 | velocity_X: -29.798872 | force_X: -1.425415
0. particle | coordinate X:-436.371417 | velocity_X: -28.869493 | force_X: -1.432551
1. particle | coordinate X:-394.319758 | velocity_X: -29.813132 | force_X: -1.425987
0. particle | coordinate X:-436.660255 | velocity_X: -28.883824 | force_X: -1.433119
1. particle | coordinate X:-394.618032 | velocity_X: -29.827397 | force_X: -1.426558
0. particle | coordinate X:-436.949237 | velocity_X: -28.898161 | force_X: -1.433686
1. particle | coordinate X:-394.916448 | velocity_X: -29.841669 | force_X: -1.427129
0. particle | coordinate X:-437.238362 | velocity_X: -28.912503 | force_X: -1.434253
1. particle | coordinate X:-395.215008 | velocity_X: -29.855946 | force_X: -1.427701
0. particle | coordinate X:-437.527630 | velocity_X: -28.926851 | force_X: -1.434821
1. particle | coordinate X:-395.513710 | velocity_X: -29.870228 | force_X: -1.428272
0. particle | coordinate X:-437.817042 | velocity_X: -28.941205 | force_X: -1.435388
1. particle | coordinate X:-395.812555 | velocity_X: -29.884517 | force_X: -1.428843
0. particle | coordinate X:-438.106598 | velocity_X: -28.955565 | force_X: -1.435955
1. particle | coordinate X:-396.111543 | velocity_X: -29.898811 | force_X: -1.429414
0. particle | coordinate X:-438.396297 | velocity_X: -28.969931 | force_X: -1.436564
1. particle | coordinate X:-396.410674 | velocity_X: -29.913111 | force_X: -1.429984
0. particle | coordinate X:-438.686140 | velocity_X: -28.984302 | force_X: -1.437173
1. particle | coordinate X:-396.709949 | velocity_X: -29.927416 | force_X: -1.430555
0. particle | coordinate X:-438.976127 | velocity_X: -28.998680 | force_X: -1.437782
1. particle | coordinate X:-397.009366 | velocity_X: -29.941728 | force_X: -1.431126
0. particle | coordinate X:-439.266258 | velocity_X: -29.013064 | force_X: -1.438391
1. particle | coordinate X:-397.308926 | velocity_X: -29.956045 | force_X: -1.431696
0. particle | coordinate X:-439.556532 | velocity_X: -29.027454 | force_X: -1.439000
1. particle | coordinate X:-397.608630 | velocity_X: -29.970367 | force_X: -1.432266
0. particle | coordinate X:-439.846951 | velocity_X: -29.041850 | force_X: -1.439609
1. particle | coordinate X:-397.908477 | velocity_X: -29.984696 | force_X: -1.432836
0. particle | coordinate X:-440.137513 | velocity_X: -29.056252 | force_X: -1.440217
1. particle | coordinate X:-398.208467 | velocity_X: -29.999030 | force_X: -1.433406
0. particle | coordinate X:-440.428220 | velocity_X: -29.070660 | force_X: -1.440825
1. particle | coordinate X:-398.508601 | velocity_X: -30.013369 | force_X: -1.433976
0. particle | coordinate X:-440.719070 | velocity_X: -29.085075 | force_X: -1.441434
1. particle | coordinate X:-398.808878 | velocity_X: -30.027715 | force_X: -1.434546
0. particle | coordinate X:-441.010065 | velocity_X: -29.099495 | force_X: -1.442042
1. particle | coordinate X:-399.109299 | velocity_X: -30.042066 | force_X: -1.435115
0. particle | coordinate X:-441.301205 | velocity_X: -29.113922 | force_X: -1.442650
1. particle | coordinate X:-399.409863 | velocity_X: -30.056423 | force_X: -1.435685
0. particle | coordinate X:-441.592488 | velocity_X: -29.128354 | force_X: -1.443258
1. particle | coordinate X:-399.710571 | velocity_X: -30.070785 | force_X: -1.436254
0. particle | coordinate X:-441.883916 | velocity_X: -29.142793 | force_X: -1.443865
1. particle | coordinate X:-400.011422 | velocity_X: -30.085154 | force_X: -1.436823
0. particle | coordinate X:-442.175488 | velocity_X: -29.157238 | force_X: -1.444473
1. particle | coordinate X:-400.312418 | velocity_X: -30.099528 | force_X: -1.437393
0. particle | coordinate X:-442.467205 | velocity_X: -29.171689 | force_X: -1.445080
1. particle | coordinate X:-400.613557 | velocity_X: -30.113907 | force_X: -1.437962
0. particle | coordinate X:-442.759067 | velocity_X: -29.186145 | force_X: -1.445687
1. particle | coordinate X:-400.914840 | velocity_X: -30.128292 | force_X: -1.438530
0. particle | coordinate X:-443.051073 | velocity_X: -29.200608 | force_X: -1.446295
1. particle | coordinate X:-401.216266 | velocity_X: -30.142683 | force_X: -1.439099
0. particle | coordinate X:-443.343224 | velocity_X: -29.215077 | force_X: -1.446902
1. particle | coordinate X:-401.517837 | velocity_X: -30.157080 | force_X: -1.439668
0. particle | coordinate X:-443.635519 | velocity_X: -29.229552 | force_X: -1.447508
1. particle | coordinate X:-401.819552 | velocity_X: -30.171482 | force_X: -1.440236
0. particle | coordinate X:-443.927960 | velocity_X: -29.244034 | force_X: -1.448115
1. particle | coordinate X:-402.121411 | velocity_X: -30.185891 | force_X: -1.440805
0. particle | coordinate X:-444.220545 | velocity_X: -29.258521 | force_X: -1.448722
1. particle | coordinate X:-402.423414 | velocity_X: -30.200304 | force_X: -1.441373
0. particle | coordinate X:-444.513275 | velocity_X: -29.273014 | force_X: -1.449328
1. particle | coordinate X:-402.725561 | velocity_X: -30.214724 | force_X: -1.441941
0. particle | coordinate X:-444.806150 | velocity_X: -29.287513 | force_X: -1.449935
1. particle | coordinate X:-403.027853 | velocity_X: -30.229149 | force_X: -1.442509
0. particle | coordinate X:-445.099170 | velocity_X: -29.302019 | force_X: -1.450541
1. particle | coordinate X:-403.330289 | velocity_X: -30.243580 | force_X: -1.443077
0. particle | coordinate X:-445.392336 | velocity_X: -29.316530 | force_X: -1.451147
1. particle | coordinate X:-403.632869 | velocity_X: -30.258016 | force_X: -1.443645
0. particle | coordinate X:-445.685646 | velocity_X: -29.331048 | force_X: -1.451753
1. particle | coordinate X:-403.935593 | velocity_X: -30.272458 | force_X: -1.444212
0. particle | coordinate X:-445.979102 | velocity_X: -29.345571 | force_X: -1.452358
1. particle | coordinate X:-404.238462 | velocity_X: -30.286906 | force_X: -1.444780
0. particle | coordinate X:-446.272703 | velocity_X: -29.360101 | force_X: -1.452964
1. particle | coordinate X:-404.541476 | velocity_X: -30.301359 | force_X: -1.445347
0. particle | coordinate X:-446.566449 | velocity_X: -29.374637 | force_X: -1.453570
1. particle | coordinate X:-404.844634 | velocity_X: -30.315818 | force_X: -1.445914
0. particle | coordinate X:-446.860341 | velocity_X: -29.389178 | force_X: -1.454175
1. particle | coordinate X:-405.147937 | velocity_X: -30.330283 | force_X: -1.446481
0. particle | coordinate X:-447.154378 | velocity_X: -29.403726 | force_X: -1.454780
1. particle | coordinate X:-405.451384 | velocity_X: -30.344754 | force_X: -1.447048
0. particle | coordinate X:-447.448561 | velocity_X: -29.418280 | force_X: -1.455385
1. particle | coordinate X:-405.754977 | velocity_X: -30.359230 | force_X: -1.447658
0. particle | coordinate X:-447.742889 | velocity_X: -29.432840 | force_X: -1.455990
1. particle | coordinate X:-406.058714 | velocity_X: -30.373713 | force_X: -1.448267
0. particle | coordinate X:-448.037363 | velocity_X: -29.447406 | force_X: -1.456595
1. particle | coordinate X:-406.362596 | velocity_X: -30.388202 | force_X: -1.448876
0. particle | coordinate X:-448.331983 | velocity_X: -29.461978 | force_X: -1.457200
1. particle | coordinate X:-406.666623 | velocity_X: -30.402697 | force_X: -1.449485
0. particle | coordinate X:-448.626749 | velocity_X: -29.476556 | force_X: -1.457804
1. particle | coordinate X:-406.970795 | velocity_X: -30.417198 | force_X: -1.450094
0. particle | coordinate X:-448.921660 | velocity_X: -29.491140 | force_X: -1.458409
1. particle | coordinate X:-407.275112 | velocity_X: -30.431705 | force_X: -1.450702
0. particle | coordinate X:-449.216717 | velocity_X: -29.505730 | force_X: -1.459013
1. particle | coordinate X:-407.579574 | velocity_X: -30.446218 | force_X: -1.451311
0. particle | coordinate X:-449.511921 | velocity_X: -29.520326 | force_X: -1.459617
1. particle | coordinate X:-407.884181 | velocity_X: -30.460737 | force_X: -1.451919
0. particle | coordinate X:-449.807270 | velocity_X: -29.534929 | force_X: -1.460221
1. particle | coordinate X:-408.188934 | velocity_X: -30.475262 | force_X: -1.452528
0. particle | coordinate X:-450.102765 | velocity_X: -29.549537 | force_X: -1.460825
1. particle | coordinate X:-408.493832 | velocity_X: -30.489794 | force_X: -1.453136
0. particle | coordinate X:-450.398407 | velocity_X: -29.564151 | force_X: -1.461429
1. particle | coordinate X:-408.798875 | velocity_X: -30.504331 | force_X: -1.453744
0. particle | coordinate X:-450.694195 | velocity_X: -29.578771 | force_X: -1.462032
1. particle | coordinate X:-409.104064 | velocity_X: -30.518874 | force_X: -1.454352
0. particle | coordinate X:-450.990129 | velocity_X: -29.593398 | force_X: -1.462636
1. particle | coordinate X:-409.409398 | velocity_X: -30.533424 | force_X: -1.454959
0. particle | coordinate X:-451.286209 | velocity_X: -29.608030 | force_X: -1.463239
1. particle | coordinate X:-409.714878 | velocity_X: -30.547980 | force_X: -1.455567
0. particle | coordinate X:-451.582436 | velocity_X: -29.622669 | force_X: -1.463842
1. particle | coordinate X:-410.020504 | velocity_X: -30.562542 | force_X: -1.456174
0. particle | coordinate X:-451.878809 | velocity_X: -29.637313 | force_X: -1.464445
1. particle | coordinate X:-410.326275 | velocity_X: -30.577109 | force_X: -1.456782
0. particle | coordinate X:-452.175328 | velocity_X: -29.651964 | force_X: -1.465048
1. particle | coordinate X:-410.632191 | velocity_X: -30.591683 | force_X: -1.457389
0. particle | coordinate X:-452.471995 | velocity_X: -29.666620 | force_X: -1.465651
1. particle | coordinate X:-410.938254 | velocity_X: -30.606263 | force_X: -1.457996
0. particle | coordinate X:-452.768807 | velocity_X: -29.681283 | force_X: -1.466253
1. particle | coordinate X:-411.244463 | velocity_X: -30.620849 | force_X: -1.458603
0. particle | coordinate X:-453.065767 | velocity_X: -29.695951 | force_X: -1.466856
1. particle | coordinate X:-411.550817 | velocity_X: -30.635441 | force_X: -1.459210
0. particle | coordinate X:-453.362873 | velocity_X: -29.710626 | force_X: -1.467458
1. particle | coordinate X:-411.857317 | velocity_X: -30.650039 | force_X: -1.459816
0. particle | coordinate X:-453.660126 | velocity_X: -29.725306 | force_X: -1.468060
1. particle | coordinate X:-412.163964 | velocity_X: -30.664644 | force_X: -1.460423
0. particle | coordinate X:-453.957526 | velocity_X: -29.739993 | force_X: -1.468663
1. particle | coordinate X:-412.470756 | velocity_X: -30.679254 | force_X: -1.461029
0. particle | coordinate X:-454.255073 | velocity_X: -29.754686 | force_X: -1.469264
1. particle | coordinate X:-412.777695 | velocity_X: -30.693870 | force_X: -1.461636
0. particle | coordinate X:-454.552767 | velocity_X: -29.769384 | force_X: -1.469866
1. particle | coordinate X:-413.084780 | velocity_X: -30.708493 | force_X: -1.462242
0. particle | coordinate X:-454.850608 | velocity_X: -29.784089 | force_X: -1.470468
1. particle | coordinate X:-413.392011 | velocity_X: -30.723121 | force_X: -1.462848
0. particle | coordinate X:-455.148596 | velocity_X: -29.798800 | force_X: -1.471069
1. particle | coordinate X:-413.699389 | velocity_X: -30.737756 | force_X: -1.463454
0. particle | coordinate X:-455.446731 | velocity_X: -29.813516 | force_X: -1.471671
1. particle | coordinate X:-414.006913 | velocity_X: -30.752396 | force_X: -1.464059
0. particle | coordinate X:-455.745013 | velocity_X: -29.828239 | force_X: -1.472272
1. particle | coordinate X:-414.314583 | velocity_X: -30.767043 | force_X: -1.464665
0. particle | coordinate X:-456.043443 | velocity_X: -29.842968 | force_X: -1.472873
1. particle | coordinate X:-414.622400 | velocity_X: -30.781696 | force_X: -1.465270
0. particle | coordinate X:-456.342020 | velocity_X: -29.857703 | force_X: -1.473474
1. particle | coordinate X:-414.930364 | velocity_X: -30.796354 | force_X: -1.465876
0. particle | coordinate X:-456.640744 | velocity_X: -29.872443 | force_X: -1.474075
1. particle | coordinate X:-415.238474 | velocity_X: -30.811019 | force_X: -1.466481
0. particle | coordinate X:-456.939616 | velocity_X: -29.887190 | force_X: -1.474676
1. particle | coordinate X:-415.546731 | velocity_X: -30.825690 | force_X: -1.467086
0. particle | coordinate X:-457.238636 | velocity_X: -29.901943 | force_X: -1.475276
1. particle | coordinate X:-415.855134 | velocity_X: -30.840367 | force_X: -1.467691
0. particle | coordinate X:-457.537803 | velocity_X: -29.916702 | force_X: -1.475877
1. particle | coordinate X:-416.163685 | velocity_X: -30.855050 | force_X: -1.468296
0. particle | coordinate X:-457.837117 | velocity_X: -29.931466 | force_X: -1.476477
1. particle | coordinate X:-416.472382 | velocity_X: -30.869739 | force_X: -1.468900
0. particle | coordinate X:-458.136580 | velocity_X: -29.946237 | force_X: -1.477077
1. particle | coordinate X:-416.781227 | velocity_X: -30.884434 | force_X: -1.469505
0. particle | coordinate X:-458.436190 | velocity_X: -29.961014 | force_X: -1.477677
1. particle | coordinate X:-417.090218 | velocity_X: -30.899135 | force_X: -1.470109
0. particle | coordinate X:-458.735948 | velocity_X: -29.975797 | force_X: -1.478277
1. particle | coordinate X:-417.399356 | velocity_X: -30.913842 | force_X: -1.470714
0. particle | coordinate X:-459.035854 | velocity_X: -29.990585 | force_X: -1.478877
1. particle | coordinate X:-417.708642 | velocity_X: -30.928555 | force_X: -1.471318
0. particle | coordinate X:-459.335908 | velocity_X: -30.005380 | force_X: -1.479477
1. particle | coordinate X:-418.018075 | velocity_X: -30.943275 | force_X: -1.471922
0. particle | coordinate X:-459.636109 | velocity_X: -30.020181 | force_X: -1.480076
1. particle | coordinate X:-418.327655 | velocity_X: -30.958000 | force_X: -1.472525
0. particle | coordinate X:-459.936459 | velocity_X: -30.034988 | force_X: -1.480676
1. particle | coordinate X:-418.637382 | velocity_X: -30.972731 | force_X: -1.473129
0. particle | coordinate X:-460.236957 | velocity_X: -30.049801 | force_X: -1.481275
1. particle | coordinate X:-418.947257 | velocity_X: -30.987469 | force_X: -1.473733
0. particle | coordinate X:-460.537603 | velocity_X: -30.064619 | force_X: -1.481874
1. particle | coordinate X:-419.257279 | velocity_X: -31.002212 | force_X: -1.474336
0. particle | coordinate X:-460.838398 | velocity_X: -30.079444 | force_X: -1.482473
1. particle | coordinate X:-419.567448 | velocity_X: -31.016961 | force_X: -1.474940
0. particle | coordinate X:-461.139341 | velocity_X: -30.094275 | force_X: -1.483072
1. particle | coordinate X:-419.877766 | velocity_X: -31.031717 | force_X: -1.475543
0. particle | coordinate X:-461.440432 | velocity_X: -30.109111 | force_X: -1.483670
1. particle | coordinate X:-420.188230 | velocity_X: -31.046478 | force_X: -1.476146
0. particle | coordinate X:-461.741671 | velocity_X: -30.123954 | force_X: -1.484269
1. particle | coordinate X:-420.498843 | velocity_X: -31.061246 | force_X: -1.476749
0. particle | coordinate X:-462.043059 | velocity_X: -30.138803 | force_X: -1.484867
1. particle | coordinate X:-420.809603 | velocity_X: -31.076019 | force_X: -1.477351
0. particle | coordinate X:-462.344596 | velocity_X: -30.153657 | force_X: -1.485466
1. particle | coordinate X:-421.120511 | velocity_X: -31.090799 | force_X: -1.477954
0. particle | coordinate X:-462.646281 | velocity_X: -30.168518 | force_X: -1.486064
